Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
41,4906,3,1,1427000.0,1,135,18,11.2,3186.0,3.0,2.0,1.0,313.0,126.0,1970.0,1,-37.9206,145.0,5,10579.0
41,2961,3,1,2517500.0,3,135,18,11.2,3186.0,3.0,3.0,2.0,311.0,126.0,1970.0,1,-37.9148,145.0009,5,10579.0
41,7723,3,0,1410000.0,1,32,21,11.2,3186.0,3.0,1.0,1.0,375.0,126.0,1930.0,1,-37.9175,144.9949,5,10579.0
41,12727,4,0,2475000.0,4,135,21,11.2,3186.0,4.0,2.0,2.0,605.0,274.0,1920.0,1,-37.916,145.0064,5,10579.0
41,10054,3,2,1005000.0,3,260,21,11.2,3186.0,3.0,1.0,1.0,0.0,126.0,1970.0,1,-37.909,145.0005,5,10579.0
41,1152,2,2,610000.0,1,192,24,11.2,3186.0,2.0,1.0,1.0,0.0,75.0,2005.0,1,-37.9156,145.0013,5,10579.0
41,7248,3,2,880000.0,1,260,24,11.2,3186.0,3.0,1.0,1.0,138.0,126.0,1965.0,1,-37.896,144.9957,5,10579.0
41,10072,2,2,737000.0,1,160,24,11.2,3186.0,3.0,1.0,1.0,106.0,126.0,1975.0,1,-37.9159,144.9936,5,10579.0
41,7841,2,0,1532000.0,1,94,26,11.2,3186.0,2.0,1.0,2.0,411.0,165.0,1910.0,1,-37.9095,145.004,5,10579.0
41,9674,3,2,1250000.0,1,135,26,11.2,3186.0,3.0,2.0,0.0,0.0,126.0,1970.0,1,-37.9249,144.9928,5,10579.0
41,7017,3,2,835000.0,0,135,26,11.2,3186.0,3.0,2.0,1.0,0.0,126.0,1970.0,1,-37.909,145.0005,5,10579.0
41,7963,3,0,2320000.0,1,160,30,11.2,3186.0,3.0,2.0,2.0,589.0,126.0,1970.0,1,-37.9253,145.0034,5,10579.0
41,1724,4,0,2000000.0,1,135,31,11.2,3186.0,4.0,2.0,2.0,471.0,126.0,1970.0,1,-37.8956,145.0037,5,10579.0
41,1761,2,1,1230000.0,1,94,31,11.2,3186.0,2.0,2.0,2.0,201.0,126.0,1970.0,1,-37.905,144.9959,5,10579.0
41,11656,3,0,2375000.0,1,32,31,11.2,3186.0,3.0,2.0,2.0,470.0,126.0,1970.0,1,-37.9152,144.993,5,10579.0
41,2847,2,1,1037000.0,1,32,31,11.2,3186.0,2.0,1.0,2.0,125.0,2.0,2009.0,1,-37.9078,145.0051,5,10579.0
41,4903,4,1,1630000.0,3,23,31,11.2,3186.0,4.0,2.0,2.0,432.0,196.0,2000.0,1,-37.9228,145.0022,5,10579.0
41,10742,2,0,1701000.0,1,32,31,11.2,3186.0,2.0,1.0,2.0,0.0,126.0,1970.0,1,-37.9118,145.0041,5,10579.0
41,8976,2,2,760000.0,0,94,31,11.2,3186.0,2.0,1.0,2.0,0.0,126.0,1970.0,1,-37.914,145.003,5,10579.0
41,10680,4,0,2640000.0,1,94,32,11.2,3186.0,4.0,2.0,2.0,848.0,246.0,1975.0,1,-37.9234,145.0042,5,10579.0
41,11097,2,2,850000.0,0,32,36,11.2,3186.0,2.0,1.0,1.0,0.0,126.0,1970.0,1,-37.9116,144.9978,5,10579.0
41,7030,1,2,671000.0,1,32,36,11.2,3186.0,1.0,1.0,1.0,70.0,74.0,1980.0,1,-37.9194,145.0003,5,10579.0
41,11563,4,1,2250000.0,3,135,36,11.2,3186.0,4.0,2.0,2.0,230.0,281.0,2012.0,1,-37.9237,145.0056,5,10579.0
41,11608,3,2,1620000.0,1,32,36,11.2,3186.0,3.0,2.0,2.0,231.0,126.0,1970.0,1,-37.9121,144.9953,5,10579.0
41,8401,3,1,1425000.0,1,94,38,11.2,3186.0,3.0,2.0,2.0,495.0,126.0,1970.0,1,-37.9049,145.0069,5,10579.0
41,5340,4,0,2405000.0,1,192,38,11.2,3186.0,4.0,1.0,2.0,695.0,142.0,1970.0,1,-37.9262,144.9969,5,10579.0
41,5754,3,2,1352500.0,1,260,39,11.2,3186.0,2.0,2.0,1.0,280.0,110.0,1993.0,1,-37.91,144.989,5,10579.0
41,12357,3,0,2030000.0,1,160,39,11.2,3186.0,4.0,2.0,2.0,366.0,126.0,1970.0,1,-37.9193,144.9898,5,10579.0
41,8830,3,0,1171000.0,1,160,39,11.2,3186.0,3.0,2.0,2.0,279.0,126.0,1970.0,1,-37.9002,144.9928,5,10579.0
41,4174,2,1,1400000.0,1,192,39,11.2,3186.0,2.0,2.0,1.0,267.0,126.0,1970.0,1,-37.9159,144.9933,5,10579.0
41,9535,3,0,1600000.0,4,192,46,11.2,3186.0,3.0,2.0,2.0,266.0,126.0,2000.0,1,-37.9241,145.0028,5,10579.0
41,3509,4,0,1500000.0,4,94,46,11.2,3186.0,3.0,2.0,1.0,549.0,195.0,1990.0,1,-37.8869,144.9982,5,10579.0
42,11625,4,0,1940000.0,1,260,43,10.7,3187.0,4.0,2.0,2.0,682.0,240.0,1960.0,1,-37.9205,145.0122,5,6938.0
42,8553,4,0,1850000.0,1,160,43,10.7,3187.0,4.0,2.0,2.0,617.0,268.0,1940.0,1,-37.9187,145.007,5,6938.0
42,5911,3,0,930000.0,3,135,43,10.7,3187.0,3.0,1.0,1.0,329.0,117.0,1930.0,1,-37.9317,145.0218,5,6938.0
42,2492,4,0,1310000.0,0,260,45,10.7,3187.0,4.0,3.0,2.0,618.0,213.0,2008.0,1,-37.9162,145.0219,5,6938.0
42,6127,2,0,1250000.0,3,260,45,10.7,3187.0,2.0,1.0,2.0,443.0,126.0,1970.0,1,-37.9077,145.0229,5,6938.0
42,2661,4,0,2504000.0,1,135,45,10.7,3187.0,4.0,2.0,2.0,674.0,183.0,1950.0,1,-37.9022,145.0125,5,6938.0
42,10102,2,2,700000.0,0,260,45,10.7,3187.0,2.0,1.0,1.0,0.0,126.0,1970.0,1,-37.9195,145.0067,5,6938.0
42,666,2,2,750000.0,3,32,45,10.7,3187.0,2.0,1.0,3.0,305.0,126.0,1970.0,1,-37.9318,145.0293,5,6938.0
42,5600,3,1,1302500.0,1,32,48,10.7,3187.0,3.0,2.0,2.0,391.0,126.0,1970.0,1,-37.9179,145.0091,5,6938.0
42,11491,2,0,1445000.0,1,23,48,10.7,3187.0,2.0,1.0,1.0,649.0,126.0,1940.0,1,-37.9153,145.0142,5,6938.0
42,3392,2,0,980000.0,1,94,49,10.7,3187.0,3.0,1.0,1.0,247.0,126.0,1970.0,1,-37.917,145.0137,5,6938.0
42,9853,4,0,1495000.0,1,160,49,10.7,3187.0,4.0,2.0,2.0,597.0,126.0,1970.0,1,-37.9179,145.019,5,6938.0
42,2356,5,0,1700000.0,4,135,49,10.7,3187.0,4.0,2.0,1.0,994.0,274.0,1935.0,1,-37.9187,145.0187,5,6938.0
42,1999,3,0,1075000.0,0,260,49,10.7,3187.0,3.0,2.0,2.0,312.0,126.0,1990.0,8,-37.9179,145.0232,5,6938.0
42,11197,3,0,1860000.0,1,135,51,10.7,3187.0,3.0,2.0,2.0,686.0,126.0,1948.0,1,-37.9241,145.0125,5,6938.0
42,12666,3,0,1500000.0,1,160,51,10.7,3187.0,3.0,2.0,2.0,315.0,228.0,2000.0,1,-37.9199,145.0174,5,6938.0
42,4343,3,1,870000.0,1,260,51,10.7,3187.0,3.0,2.0,2.0,158.0,126.0,1970.0,1,-37.9271,145.0281,5,6938.0
42,3136,4,0,2000000.0,0,32,52,10.7,3187.0,4.0,2.0,2.0,687.0,126.0,1970.0,1,-37.9117,145.0093,5,6938.0
42,1447,3,0,1400000.0,4,135,52,10.7,3187.0,3.0,1.0,3.0,613.0,182.0,1950.0,1,-37.9177,145.0143,5,6938.0
42,11206,3,0,1300000.0,4,135,52,10.7,3187.0,3.0,2.0,3.0,619.0,126.0,1970.0,1,-37.927,145.0267,5,6938.0
42,2946,5,0,1600000.0,0,192,52,10.7,3187.0,5.0,2.0,2.0,616.0,245.0,1945.0,1,-37.9084,145.0221,5,6938.0
42,9919,2,0,1780000.0,3,32,52,10.7,3187.0,4.0,3.0,2.0,635.0,119.0,1935.0,1,-37.9205,145.0102,5,6938.0
42,3306,2,2,775000.0,1,32,53,10.7,3187.0,2.0,1.0,1.0,112.0,90.0,1960.0,1,-37.9306,145.0284,5,6938.0
42,8639,3,0,1480000.0,1,260,53,10.7,3187.0,3.0,2.0,2.0,697.0,143.0,1925.0,1,-37.9269,145.0274,5,6938.0
42,6593,3,0,1590000.0,1,135,56,10.7,3187.0,3.0,3.0,2.0,481.0,244.0,2012.0,1,-37.931,145.0198,5,6938.0
42,1024,3,0,1580000.0,1,135,1,10.7,3187.0,4.0,2.0,2.0,597.0,126.0,1970.0,1,-37.9085,145.0201,5,6938.0
42,6830,4,1,1100000.0,4,82,1,10.7,3187.0,4.0,3.0,2.0,302.0,126.0,1970.0,1,-37.9317,145.0294,5,6938.0
42,9668,2,0,1000000.0,0,23,1,10.7,3187.0,2.0,1.0,2.0,564.0,131.0,1948.0,8,-37.9143,145.0238,5,6938.0
42,6,5,0,2500000.0,4,94,2,10.7,3187.0,5.0,3.0,2.0,634.0,126.0,2005.0,1,-37.9126,145.013,5,6938.0
42,5838,3,0,1405000.0,1,32,2,10.7,3187.0,3.0,1.0,1.0,490.0,126.0,1970.0,1,-37.9024,145.0097,5,6938.0
42,8027,3,0,1290000.0,1,85,2,10.7,3187.0,3.0,1.0,2.0,661.0,126.0,1920.0,1,-37.9045,145.0082,5,6938.0
42,4498,3,2,880000.0,1,32,3,10.7,3187.0,3.0,2.0,2.0,304.0,34.0,1990.0,1,-37.9308,145.0316,5,6938.0
42,5130,4,0,1920000.0,1,160,3,10.7,3187.0,4.0,1.0,1.0,1000.0,203.0,1960.0,1,-37.931,145.0163,5,6938.0
42,3,3,0,1301000.0,3,32,7,10.7,3187.0,3.0,2.0,2.0,401.0,121.0,1926.0,1,-37.9062,145.0173,5,6938.0
42,5626,4,1,2570000.0,1,82,7,10.7,3187.0,4.0,3.0,2.0,898.0,126.0,1970.0,1,-37.9176,145.0087,5,6938.0
42,10250,5,0,2550000.0,1,32,7,10.7,3187.0,5.0,3.0,2.0,915.0,233.0,1960.0,1,-37.9231,145.0104,5,6938.0
42,6681,5,0,1915000.0,1,32,9,10.7,3187.0,5.0,2.0,0.0,645.0,238.0,1970.0,1,-37.9175,145.0116,5,6938.0
42,2542,4,0,1650000.0,2,260,9,10.7,3187.0,5.0,3.0,2.0,598.0,212.0,1948.0,1,-37.9075,145.0248,5,6938.0
42,9756,4,0,1530000.0,1,192,10,10.7,3187.0,2.0,2.0,1.0,603.0,177.0,1920.0,1,-37.9187,145.0071,5,6938.0
42,11260,2,0,805000.0,0,94,10,10.7,3187.0,2.0,1.0,2.0,347.0,126.0,1970.0,1,-37.9137,145.0164,5,6938.0
42,5951,5,0,2550000.0,0,192,12,10.7,3187.0,5.0,3.0,2.0,551.0,346.0,2016.0,1,-37.9176,145.009,5,6938.0
42,4765,2,2,905000.0,1,94,12,10.7,3187.0,2.0,1.0,2.0,189.0,93.0,1980.0,1,-37.9172,145.0072,5,6938.0
42,13373,3,0,1355000.0,1,35,12,10.7,3187.0,3.0,1.0,2.0,759.0,151.0,1930.0,1,-37.9057,145.0166,5,6938.0
42,8491,2,0,1845000.0,1,32,12,10.7,3187.0,2.0,1.0,2.0,604.0,145.0,1950.0,1,-37.9268,145.0094,5,6938.0
42,12309,5,0,1760000.0,0,111,12,10.7,3187.0,5.0,3.0,2.0,601.0,126.0,1970.0,1,-37.919,145.0194,5,6938.0
42,11818,5,0,2050000.0,0,192,12,10.7,3187.0,5.0,3.0,3.0,669.0,309.0,1970.0,1,-37.9289,145.0284,5,6938.0
42,4371,3,1,940000.0,1,260,13,10.7,3187.0,3.0,2.0,3.0,0.0,126.0,2004.0,1,-37.9089,145.0246,5,6938.0
42,8214,3,0,1710000.0,1,260,17,10.7,3187.0,4.0,3.0,2.0,435.0,228.0,1915.0,1,-37.91,145.0113,5,6938.0
42,8039,3,0,1800000.0,1,32,17,10.7,3187.0,3.0,1.0,1.0,703.0,126.0,1970.0,1,-37.9185,145.0138,5,6938.0
42,6491,4,0,1706000.0,1,32,17,10.7,3187.0,3.0,3.0,2.0,538.0,126.0,1970.0,1,-37.9126,145.011,5,6938.0
42,458,3,1,1300000.0,0,32,17,10.7,3187.0,3.0,2.0,2.0,337.0,222.0,2000.0,1,-37.9196,145.0205,5,6938.0
42,11965,2,2,770000.0,1,94,18,10.7,3187.0,2.0,1.0,2.0,157.0,126.0,1970.0,1,-37.911,145.0236,5,6938.0
42,6220,4,0,2200000.0,0,32,19,10.7,3187.0,4.0,2.0,2.0,654.0,286.0,2000.0,1,-37.9292,145.0236,5,6938.0
42,3099,3,0,1400000.0,1,94,21,10.7,3187.0,3.0,2.0,2.0,486.0,126.0,1970.0,1,-37.9213,145.0111,5,6938.0
42,8512,3,0,900000.0,1,94,21,10.7,3187.0,3.0,2.0,2.0,236.0,126.0,1970.0,1,-37.9215,145.0227,5,6938.0
42,6025,4,0,2150000.0,1,32,21,10.7,3187.0,4.0,3.0,2.0,614.0,225.0,1970.0,1,-37.9186,145.0175,5,6938.0
42,5196,4,0,1725000.0,3,94,21,10.7,3187.0,4.0,3.0,2.0,798.0,126.0,1970.0,1,-37.9311,145.0169,5,6938.0
42,7411,4,0,1755000.0,0,192,21,10.7,3187.0,4.0,2.0,2.0,0.0,126.0,1970.0,1,-37.9292,145.0252,5,6938.0
42,3670,4,0,1720000.0,1,32,24,10.7,3187.0,2.0,2.0,2.0,676.0,126.0,1970.0,1,-37.9198,145.0137,5,6938.0
42,135,4,0,1815000.0,1,260,24,10.7,3187.0,4.0,2.0,2.0,732.0,126.0,1970.0,1,-37.9184,145.007,5,6938.0
42,10923,5,0,1450000.0,0,32,24,10.7,3187.0,5.0,3.0,2.0,527.0,126.0,1970.0,1,-37.9061,145.0238,5,6938.0
42,8743,1,1,681000.0,3,32,30,10.7,3187.0,2.0,1.0,1.0,166.0,60.0,2012.0,1,-37.9159,145.019,5,6938.0
42,3396,3,1,1511000.0,1,192,30,10.7,3187.0,2.0,2.0,2.0,496.0,126.0,1970.0,1,-37.9237,145.0075,5,6938.0
42,12491,2,0,1310000.0,1,32,30,10.7,3187.0,4.0,3.0,2.0,302.0,250.0,2018.0,8,-37.9182,145.0231,5,6938.0
42,11043,1,2,340000.0,4,32,31,10.7,3187.0,1.0,1.0,1.0,0.0,57.0,1950.0,1,-37.9164,145.0228,5,6938.0
42,7973,3,0,1537000.0,3,135,31,10.7,3187.0,3.0,2.0,2.0,324.0,126.0,1999.0,1,-37.9034,145.017,5,6938.0
42,8325,3,0,1100000.0,1,87,31,10.7,3187.0,3.0,1.0,1.0,420.0,126.0,1970.0,1,-37.9108,145.0121,5,6938.0
42,7591,2,0,994000.0,1,32,31,10.7,3187.0,2.0,2.0,2.0,539.0,126.0,1970.0,1,-37.9013,145.0072,5,6938.0
42,11821,4,0,1447000.0,1,135,31,10.7,3187.0,4.0,1.0,2.0,590.0,126.0,1970.0,1,-37.9286,145.0274,5,6938.0
42,6953,2,2,692000.0,1,32,32,10.7,3187.0,2.0,1.0,1.0,74.0,66.0,1960.0,1,-37.9207,145.0079,5,6938.0
42,4536,4,1,1367000.0,1,140,32,10.7,3187.0,4.0,2.0,2.0,315.0,4.0,2000.0,1,-37.9078,145.0222,5,6938.0
42,4662,2,2,903000.0,1,94,36,10.7,3187.0,2.0,1.0,1.0,171.0,101.0,1970.0,1,-37.9125,145.0114,5,6938.0
42,1589,2,0,1813000.0,1,32,36,10.7,3187.0,2.0,1.0,2.0,660.0,117.0,1930.0,1,-37.9179,145.0127,5,6938.0
42,9991,5,0,1655000.0,1,32,36,10.7,3187.0,5.0,2.0,2.0,679.0,288.0,1950.0,1,-37.9291,145.0283,5,6938.0
42,9773,3,1,1230000.0,1,260,38,10.7,3187.0,3.0,2.0,2.0,297.0,193.0,1980.0,1,-37.9124,145.0132,5,6938.0
42,8446,4,0,1389000.0,1,32,38,10.7,3187.0,4.0,1.0,2.0,656.0,150.0,1930.0,1,-37.9027,145.0225,5,6938.0
42,7189,2,2,750000.0,1,32,38,10.7,3187.0,2.0,1.0,1.0,227.0,126.0,1980.0,1,-37.9085,145.0129,5,6938.0
42,7065,3,2,1245000.0,1,32,38,10.7,3187.0,3.0,2.0,1.0,227.0,126.0,1998.0,1,-37.9191,145.0074,5,6938.0
42,5375,4,0,2310000.0,1,32,38,10.7,3187.0,4.0,2.0,2.0,757.0,130.0,1930.0,1,-37.9266,145.0088,5,6938.0
42,10518,3,1,1420000.0,1,260,39,10.7,3187.0,3.0,2.0,2.0,247.0,126.0,1970.0,1,-37.9241,145.0108,5,6938.0
42,8704,2,2,563000.0,1,260,46,10.7,3187.0,2.0,1.0,1.0,1233.0,126.0,1960.0,1,-37.9164,145.0228,5,6938.0
42,6629,2,1,1014000.0,1,32,46,10.7,3187.0,2.0,1.0,1.0,267.0,131.0,1990.0,1,-37.9055,145.0173,5,6938.0
46,12617,2,2,428000.0,1,28,43,5.2,3056.0,2.0,1.0,2.0,0.0,126.0,1970.0,23,-37.7593,144.9652,2,11918.0
46,5739,2,0,1026000.0,1,155,43,5.2,3056.0,2.0,1.0,0.0,225.0,108.0,1905.0,23,-37.7676,144.9665,2,11918.0
46,12920,4,0,1802500.0,1,106,45,5.2,3056.0,4.0,3.0,1.0,238.0,93.0,1910.0,23,-37.7713,144.9643,2,11918.0
46,5989,4,0,1500000.0,4,155,45,5.2,3056.0,4.0,3.0,1.0,365.0,209.0,1890.0,23,-37.7624,144.9671,2,11918.0
46,6557,4,0,2230000.0,1,155,48,5.2,3056.0,4.0,2.0,3.0,851.0,287.0,1940.0,23,-37.7637,144.9662,2,11918.0
46,429,3,0,1050000.0,3,260,49,5.2,3056.0,3.0,1.0,2.0,264.0,126.0,1970.0,23,-37.7611,144.9644,2,11918.0
46,1678,2,2,410000.0,1,196,49,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,2000.0,23,-37.7695,144.9528,2,11918.0
46,13090,1,2,272500.0,0,243,49,5.2,3056.0,1.0,1.0,1.0,0.0,40.0,1970.0,23,-37.762,144.9647,2,11918.0
46,4623,3,0,680000.0,0,155,49,5.2,3056.0,3.0,3.0,1.0,81.0,100.0,2016.0,23,-37.7575,144.9647,2,11918.0
46,7310,2,2,400000.0,1,106,51,5.2,3056.0,2.0,1.0,1.0,0.0,61.0,1970.0,23,-37.7608,144.968,2,11918.0
46,12220,3,0,950000.0,3,106,51,5.2,3056.0,3.0,1.0,0.0,170.0,96.0,1910.0,23,-37.7661,144.9691,2,11918.0
46,7593,3,0,1310000.0,0,155,52,5.2,3056.0,3.0,2.0,2.0,426.0,126.0,1880.0,23,-37.7759,144.9578,2,11918.0
46,10056,4,1,860000.0,0,155,52,5.2,3056.0,4.0,2.0,1.0,95.0,97.0,1970.0,23,-37.7772,144.9653,2,11918.0
46,2783,2,0,845500.0,1,155,52,5.2,3056.0,2.0,1.0,1.0,179.0,90.0,1890.0,23,-37.7742,144.9542,2,11918.0
46,2803,2,0,860000.0,1,155,52,5.2,3056.0,2.0,1.0,1.0,181.0,126.0,1910.0,23,-37.7742,144.9541,2,11918.0
46,7169,2,1,605000.0,0,106,52,5.2,3056.0,2.0,1.0,1.0,0.0,78.0,2009.0,23,-37.7588,144.9646,2,11918.0
46,2347,3,0,1055000.0,1,155,52,5.2,3056.0,3.0,1.0,1.0,324.0,126.0,1930.0,23,-37.7653,144.9586,2,11918.0
46,13122,2,2,445000.0,1,243,52,5.2,3056.0,2.0,1.0,1.0,0.0,61.0,1975.0,23,-37.7643,144.9638,2,11918.0
46,544,2,2,659500.0,1,243,53,5.2,3056.0,2.0,1.0,1.0,100.0,85.0,1970.0,23,-37.7601,144.9581,2,11918.0
46,11045,2,2,600000.0,1,155,53,5.2,3056.0,2.0,1.0,1.0,0.0,75.0,2011.0,23,-37.777,144.9703,2,11918.0
46,5345,3,2,627000.0,1,155,53,5.2,3056.0,3.0,2.0,2.0,0.0,126.0,1970.0,23,-37.7634,144.9616,2,11918.0
46,12289,4,0,1450000.0,1,106,53,5.2,3056.0,4.0,2.0,2.0,323.0,126.0,1970.0,23,-37.7637,144.9565,2,11918.0
46,4280,3,0,990000.0,1,155,53,5.2,3056.0,3.0,1.0,2.0,410.0,126.0,1970.0,23,-37.7604,144.9514,2,11918.0
46,2193,4,0,1115000.0,0,106,56,5.2,3056.0,4.0,1.0,0.0,264.0,139.0,1900.0,23,-37.7611,144.9677,2,11918.0
46,8322,3,0,1125000.0,1,106,56,5.2,3056.0,3.0,1.0,1.0,278.0,91.0,1910.0,23,-37.7701,144.9633,2,11918.0
46,6416,3,0,855000.0,1,155,56,5.2,3056.0,3.0,1.0,1.0,229.0,97.0,1930.0,23,-37.7622,144.9586,2,11918.0
46,12269,3,0,910000.0,1,106,56,5.2,3056.0,2.0,1.0,1.0,215.0,126.0,1970.0,23,-37.7642,144.9688,2,11918.0
46,3272,3,1,940000.0,1,196,56,5.2,3056.0,3.0,2.0,1.0,186.0,140.0,2016.0,23,-37.7581,144.9514,2,11918.0
46,6358,2,0,1100000.0,1,155,1,5.2,3056.0,2.0,1.0,0.0,153.0,126.0,1900.0,23,-37.7705,144.9647,2,11918.0
46,7158,2,1,750000.0,0,155,1,5.2,3056.0,2.0,2.0,1.0,118.0,88.0,2013.0,23,-37.7723,144.9643,2,11918.0
46,12082,2,0,1056000.0,1,155,1,5.2,3056.0,2.0,1.0,1.0,315.0,108.0,1910.0,23,-37.757,144.9697,2,11918.0
46,11854,2,1,620000.0,1,91,2,5.2,3056.0,2.0,2.0,1.0,72.0,2.0,1970.0,23,-37.7609,144.969,2,11918.0
46,7206,3,2,880000.0,1,63,2,5.2,3056.0,3.0,2.0,1.0,122.0,152.0,2000.0,23,-37.7697,144.9649,2,11918.0
46,9914,3,0,1222500.0,1,155,2,5.2,3056.0,3.0,1.0,0.0,331.0,126.0,1890.0,23,-37.7619,144.959,2,11918.0
46,8393,3,0,810000.0,0,204,3,5.2,3056.0,3.0,2.0,3.0,177.0,126.0,1970.0,23,-37.7609,144.9677,2,11918.0
46,11277,2,0,1105000.0,1,155,3,5.2,3056.0,2.0,1.0,1.0,147.0,126.0,1970.0,23,-37.7702,144.9692,2,11918.0
46,2509,2,0,1260000.0,1,106,3,5.2,3056.0,2.0,1.0,1.0,385.0,126.0,1925.0,23,-37.7631,144.9534,2,11918.0
46,12828,3,1,955000.0,1,155,3,5.2,3056.0,3.0,2.0,2.0,327.0,110.0,2007.0,23,-37.7636,144.9559,2,11918.0
46,13264,1,1,895000.0,1,155,3,5.2,3056.0,1.0,1.0,0.0,0.0,126.0,1970.0,23,-37.7717,144.9679,2,11918.0
46,9418,2,0,1094000.0,1,155,4,5.2,3056.0,2.0,1.0,2.0,301.0,126.0,1970.0,23,-37.7672,144.9496,2,11918.0
46,8377,3,0,1135000.0,1,16,4,5.2,3056.0,3.0,1.0,1.0,438.0,126.0,1970.0,23,-37.7758,144.9508,2,11918.0
46,7823,2,0,792000.0,1,155,7,5.2,3056.0,2.0,1.0,1.0,149.0,126.0,1970.0,23,-37.7597,144.9528,2,11918.0
46,613,2,2,587000.0,3,106,7,5.2,3056.0,2.0,1.0,1.0,114.0,65.0,1970.0,23,-37.758,144.9667,2,11918.0
46,13338,3,0,1060000.0,1,155,7,5.2,3056.0,3.0,1.0,0.0,257.0,121.0,1935.0,23,-37.7704,144.9695,2,11918.0
46,2815,2,0,840000.0,1,106,7,5.2,3056.0,2.0,1.0,1.0,186.0,126.0,1970.0,23,-37.7727,144.9707,2,11918.0
46,5916,2,0,890000.0,1,106,7,5.2,3056.0,2.0,1.0,1.0,199.0,93.0,1900.0,23,-37.7676,144.9659,2,11918.0
46,3986,4,0,1358000.0,1,155,9,5.2,3056.0,4.0,1.0,1.0,416.0,126.0,1970.0,23,-37.7769,144.9661,2,11918.0
46,11632,3,0,840000.0,4,28,9,5.2,3056.0,2.0,1.0,0.0,209.0,126.0,1970.0,23,-37.7624,144.9692,2,11918.0
46,4386,2,1,685000.0,3,106,9,5.2,3056.0,2.0,2.0,1.0,0.0,100.0,2002.0,23,-37.7617,144.9642,2,11918.0
46,11181,2,2,600000.0,1,255,9,5.2,3056.0,2.0,1.0,1.0,768.0,126.0,1970.0,23,-37.7768,144.9512,2,11918.0
46,12122,3,0,905000.0,1,155,10,5.2,3056.0,3.0,1.0,1.0,314.0,126.0,1970.0,23,-37.7573,144.97,2,11918.0
46,2667,3,0,976000.0,1,106,10,5.2,3056.0,3.0,2.0,1.0,240.0,162.0,2005.0,23,-37.756,144.9587,2,11918.0
46,12558,3,1,641000.0,3,193,10,5.2,3056.0,3.0,2.0,1.0,0.0,112.0,1900.0,23,-37.7703,144.9533,2,11918.0
46,3107,2,0,770000.0,1,155,12,5.2,3056.0,2.0,1.0,0.0,152.0,87.0,1910.0,23,-37.7611,144.966,2,11918.0
46,11100,1,2,279500.0,1,243,12,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,23,-37.7597,144.9548,2,11918.0
46,3617,4,0,1800000.0,4,155,12,5.2,3056.0,4.0,2.0,3.0,271.0,180.0,1900.0,23,-37.7769,144.9691,2,11918.0
46,7344,4,0,1350000.0,1,155,12,5.2,3056.0,4.0,1.0,1.0,370.0,151.0,1940.0,23,-37.7728,144.9639,2,11918.0
46,1742,4,0,1320000.0,1,155,12,5.2,3056.0,4.0,2.0,1.0,281.0,156.0,1920.0,23,-37.7722,144.9681,2,11918.0
46,7582,3,0,825000.0,1,155,13,5.2,3056.0,3.0,1.0,1.0,210.0,130.0,1900.0,23,-37.7597,144.9545,2,11918.0
46,9501,2,0,860000.0,1,155,13,5.2,3056.0,3.0,1.0,2.0,352.0,126.0,1900.0,23,-37.7566,144.9599,2,11918.0
46,10226,2,0,830000.0,1,155,13,5.2,3056.0,2.0,1.0,1.0,319.0,126.0,1970.0,23,-37.7572,144.9686,2,11918.0
46,10683,2,0,936000.0,1,155,13,5.2,3056.0,2.0,1.0,2.0,200.0,126.0,1970.0,23,-37.7581,144.9678,2,11918.0
46,3606,3,0,1261000.0,1,155,13,5.2,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,23,-37.7746,144.9697,2,11918.0
46,12776,3,0,1045000.0,1,106,13,5.2,3056.0,3.0,1.0,2.0,222.0,105.0,1890.0,23,-37.7642,144.969,2,11918.0
46,5383,3,2,1044000.0,1,106,14,5.2,3056.0,3.0,1.0,1.0,0.0,85.0,2000.0,23,-37.773,144.9624,2,11918.0
46,3090,3,0,1050000.0,3,155,17,5.2,3056.0,3.0,1.0,1.0,239.0,126.0,1910.0,23,-37.7776,144.963,2,11918.0
46,4128,3,0,1691500.0,1,155,17,5.2,3056.0,3.0,2.0,3.0,470.0,152.0,1920.0,23,-37.7788,144.9688,2,11918.0
46,10491,2,0,1075000.0,0,106,17,5.2,3056.0,2.0,1.0,0.0,311.0,108.0,1930.0,23,-37.7572,144.9687,2,11918.0
46,4323,2,2,620000.0,1,28,17,5.2,3056.0,2.0,1.0,1.0,135.0,126.0,1975.0,23,-37.7583,144.9756,2,11918.0
46,5717,2,2,501000.0,1,155,18,5.2,3056.0,2.0,1.0,1.0,1140.0,80.0,2010.0,23,-37.7634,144.9616,2,11918.0
46,10362,3,0,1650000.0,1,155,18,5.2,3056.0,3.0,1.0,2.0,495.0,141.0,1920.0,23,-37.7702,144.9672,2,11918.0
46,12634,2,2,601000.0,1,28,18,5.2,3056.0,2.0,1.0,1.0,0.0,57.0,1970.0,23,-37.7778,144.9594,2,11918.0
